Order_ID,Order_Date,Customer_ID,Customer_Segment,Region,State,Sales_Channel,Category,Sub_Category,Unit_Price,Quantity,Discount , Discount_Amount  , Gross_Revenue  ,Net_Revenue,COGS,Gross_Profit,Shipping_Method,Shipping_Cost,Days_to_Ship,Payment_Method,Is_Returned,Return_Reason,Customer_Rating
ORD-101119,11/29/2023,CUST-03415,VIP,Central,Kansas,Online,Electronics,Laptops,537.32,2,0.15,161.2,1074.64,913.44,666.28,247.16,Standard,4.99,7,Debit Card,No,,5
ORD-101120,1/30/2024,CUST-03855,Returning,Central,Indiana,Mobile App,Food & Beverage,Coffee & Tea,61.56,1,0.07,4.31,61.56,57.25,33.86,23.39,Overnight,24.99,1,Apple Pay,No,,3
ORD-101121,8/5/2024,CUST-01671,VIP,East,Connecticut,In-Store,Clothing,Women's Tops,100.48,4,0.15,60.29,401.92,341.63,168.81,172.82,Express,12.99,1,PayPal,No,,4
ORD-101122,2/27/2023,CUST-02782,New,South,Louisiana,Phone Order,Toys,Educational,132.33,1,0.05,6.62,132.33,125.71,59.55,66.16,Standard,4.99,3,Gift Card,No,,3
ORD-101123,10/3/2024,CUST-07911,Loyal,East,Connecticut,Online,Clothing,Footwear,148.22,2,0,0,296.44,296.44,124.5,171.94,Express,12.99,1,Apple Pay,No,,2
ORD-101124,5/20/2024,CUST-07099,Returning,South,Florida,Mobile App,Toys,Puzzles,107.35,2,0.07,15.03,214.7,199.67,96.61,103.06,Overnight,24.99,1,Credit Card,No,,5
ORD-101125,3/19/2024,CUST-05363,New,North,Montana,Online,Electronics,Laptops,207.05,2,0.05,20.71,414.1,393.39,256.74,136.65,Free Shipping,0,8,Debit Card,No,,4
ORD-101126,3/28/2022,CUST-03684,Loyal,East,Connecticut,Mobile App,Electronics,Cameras,126.24,1,0,0,126.24,126.24,78.27,47.97,Standard,4.99,7,Apple Pay,No,,5
ORD-101127,2/16/2024,CUST-03009,Loyal,West,California,Online,Toys,Board Games,52.07,1,0.1,5.21,52.07,46.86,23.43,23.43,Express,12.99,1,Credit Card,No,,4
ORD-101128,8/21/2023,CUST-02523,New,North,Michigan,Mobile App,Food & Beverage,Coffee & Tea,31.77,2,0,0,63.54,63.54,34.95,28.59,Express,12.99,1,Apple Pay,No,,
ORD-101129,10/2/2022,CUST-07272,Returning,West,Washington,In-Store,Sports & Outdoors,Team Sports,301.31,1,0,0,301.31,301.31,144.63,156.68,Express,12.99,2,Apple Pay,No,,
ORD-101130,6/10/2023,CUST-03648,Loyal,North,Minnesota,Mobile App,Clothing,Jackets,132.39,1,0.1,13.24,132.39,119.15,55.6,63.55,Free Shipping,0,7,Debit Card,No,,4
ORD-101131,9/12/2022,CUST-04986,New,Central,Kansas,Online,Electronics,Smartphones,574.61,1,0.05,28.73,574.61,545.88,356.26,189.62,Standard,4.99,5,Debit Card,No,,
ORD-101132,7/17/2024,CUST-05711,VIP,Central,Ohio,In-Store,Clothing,Accessories,162.49,1,0.15,24.37,162.49,138.12,68.25,69.87,Express,12.99,3,PayPal,No,,5
ORD-101133,1/8/2022,CUST-03208,Returning,Central,Kansas,Mobile App,Home & Garden,Kitchen,525.27,2,0,0,1050.54,1050.54,525.27,525.27,Express,12.99,3,Credit Card,No,,
ORD-101134,7/18/2024,CUST-05528,Returning,North,North Dakota,Online,Home & Garden,Garden Tools,576.71,5,0.07,201.85,2883.55,2681.7,1441.78,1239.92,Express,12.99,1,Credit Card,No,,5
ORD-101135,3/3/2023,CUST-02822,Loyal,West,Washington,In-Store,Clothing,Accessories,150.47,1,0,0,150.47,150.47,63.2,87.27,Free Shipping,0,6,Debit Card,No,,
ORD-101136,1/18/2022,CUST-02526,Loyal,North,Michigan,Online,Electronics,Cameras,731.18,1,0,0,731.18,731.18,453.33,277.85,Free Shipping,0,6,Apple Pay,No,,5
ORD-101137,4/22/2023,CUST-01161,New,North,Michigan,In-Store,Clothing,Accessories,25.46,2,0.05,2.55,50.92,48.37,21.39,26.98,Standard,4.99,4,Credit Card,No,,4
ORD-101138,5/7/2023,CUST-02181,VIP,Central,Missouri,In-Store,Clothing,Men's Tops,153.86,1,0.15,23.08,153.86,130.78,64.62,66.16,Free Shipping,0,9,Credit Card,No,,4
ORD-101139,4/13/2024,CUST-03372,New,South,Georgia,Online,Sports & Outdoors,Camping,30.94,3,0.05,4.64,92.82,88.18,44.55,43.63,Standard,4.99,3,Debit Card,No,,
ORD-101140,4/16/2022,CUST-01098,Returning,East,Massachusetts,In-Store,Electronics,Smartphones,236.63,1,0.07,16.56,236.63,220.07,146.71,73.36,Standard,4.99,3,Credit Card,No,,3
ORD-101141,11/18/2023,CUST-05454,Returning,West,Nevada,In-Store,Toys,Board Games,122.08,1,0.07,8.55,122.08,113.53,54.94,58.59,Express,12.99,2,Credit Card,No,,
ORD-101142,10/7/2022,CUST-07379,Returning,North,Minnesota,Mobile App,Beauty,Wellness,13.8,1,0,0,13.8,13.8,5.52,8.28,Standard,4.99,3,Credit Card,No,,4
ORD-101143,8/25/2024,CUST-06815,Loyal,West,Washington,Online,Clothing,Jackets,158.08,2,0.1,31.62,316.16,284.54,132.79,151.75,Standard,4.99,4,Credit Card,No,,
ORD-101144,8/28/2024,CUST-07222,VIP,East,New Jersey,Online,Electronics,Headphones,426.91,3,0.15,192.11,1280.73,1088.62,794.05,294.57,Free Shipping,0,6,Credit Card,No,,3
ORD-101145,12/3/2023,CUST-05778,VIP,East,New York,Online,Electronics,Cameras,389.49,2,0.15,116.85,778.98,662.13,482.97,179.16,Overnight,24.99,1,PayPal,No,,4
ORD-101146,1/10/2023,CUST-05937,Returning,East,New York,Online,Toys,Outdoor Toys,166.02,2,0,0,332.04,332.04,149.42,182.62,Overnight,24.99,1,Credit Card,No,,
ORD-101147,12/20/2023,CUST-05763,Returning,South,Texas,Online,Electronics,Laptops,1202.72,1,0.07,84.19,1202.72,1118.53,745.69,372.84,Free Shipping,0,9,PayPal,No,,5
ORD-101148,4/27/2024,CUST-02752,Returning,Central,Missouri,Mobile App,Books,Children's,27.46,5,0.07,9.61,137.3,127.69,52.17,75.52,Express,12.99,3,Cash,No,,4
ORD-101149,4/18/2023,CUST-02070,New,North,Montana,Online,Food & Beverage,Beverages,11.42,1,0,0,11.42,11.42,6.28,5.14,Free Shipping,0,9,Credit Card,No,,4
ORD-101150,9/19/2022,CUST-01320,New,South,Georgia,In-Store,Sports & Outdoors,Cycling,239.26,1,0.05,11.96,239.26,227.3,114.84,112.46,Free Shipping,0,5,Debit Card,No,,4
ORD-101151,12/11/2022,CUST-03693,Loyal,South,Alabama,In-Store,Electronics,Smartphones,51.85,1,0,0,51.85,51.85,32.15,19.7,Standard,4.99,5,PayPal,Yes,Defective,4
ORD-101152,4/5/2024,CUST-05654,Returning,Central,Illinois,In-Store,Food & Beverage,Coffee & Tea,79.94,1,0,0,79.94,79.94,43.97,35.97,Free Shipping,0,9,Credit Card,No,,
ORD-101153,11/8/2022,CUST-07335,Returning,West,Washington,Mobile App,Toys,Board Games,120.92,1,0.07,8.46,120.92,112.46,54.41,58.05,Express,12.99,3,PayPal,Yes,Defective,5
ORD-101154,5/20/2024,CUST-05829,Returning,West,Washington,Online,Food & Beverage,Supplements,43.62,2,0,0,87.24,87.24,47.98,39.26,Free Shipping,0,5,Credit Card,No,,
ORD-101155,7/16/2022,CUST-07219,New,North,Montana,In-Store,Clothing,Footwear,121.06,3,0,0,363.18,363.18,152.54,210.64,Express,12.99,2,Credit Card,Yes,Not as Described,5
ORD-101156,10/26/2023,CUST-03051,VIP,West,Nevada,Online,Sports & Outdoors,Cycling,145.43,3,0,0,436.29,436.29,209.42,226.87,Express,12.99,1,Credit Card,No,,5
ORD-101157,10/10/2022,CUST-02822,New,South,Louisiana,Mobile App,Books,Fiction,29.55,2,0.05,2.96,59.1,56.14,22.46,33.68,Standard,4.99,6,PayPal,No,,
ORD-101158,12/23/2024,CUST-03936,Returning,West,Oregon,In-Store,Clothing,Men's Tops,132.87,1,0,0,132.87,132.87,55.81,77.06,Free Shipping,0,5,Cash,No,,
ORD-101159,8/27/2023,CUST-01878,New,Central,Illinois,Phone Order,Clothing,Women's Tops,116.55,2,0.05,11.66,233.1,221.44,97.9,123.54,Overnight,24.99,1,Debit Card,No,,5
ORD-101160,8/11/2023,CUST-01192,New,North,Minnesota,In-Store,Toys,Action Figures,23.05,1,0,0,23.05,23.05,10.37,12.68,Express,12.99,3,Credit Card,No,,
ORD-101161,12/26/2022,CUST-05361,New,Central,Missouri,Online,Clothing,Women's Tops,147.33,1,0.05,7.37,147.33,139.96,61.88,78.08,Free Shipping,0,8,Credit Card,No,,5
ORD-101162,4/5/2022,CUST-01206,Returning,South,Alabama,Online,Books,Non-Fiction,12.49,1,0,0,12.49,12.49,4.75,7.74,Standard,4.99,4,Credit Card,No,,5
ORD-101163,10/4/2024,CUST-02385,Returning,South,Georgia,In-Store,Home & Garden,Bedding,114.64,1,0,0,114.64,114.64,57.32,57.32,Express,12.99,2,Debit Card,No,,5
ORD-101164,1/8/2022,CUST-03261,VIP,West,Oregon,Mobile App,Toys,Educational,196.92,4,0.15,118.15,787.68,669.53,354.46,315.07,Free Shipping,0,7,PayPal,No,,5
ORD-101165,8/24/2023,CUST-01891,Returning,North,Wisconsin,In-Store,Food & Beverage,Organic,65.46,1,0.07,4.58,65.46,60.88,36,24.88,Standard,4.99,5,PayPal,No,,3
ORD-101166,9/22/2023,CUST-06219,New,West,Nevada,In-Store,Electronics,Tablets,591.02,1,0.05,29.55,591.02,561.47,366.43,195.04,Standard,4.99,4,Cash,No,,4
ORD-101167,7/21/2023,CUST-01657,Loyal,North,Minnesota,In-Store,Books,Fiction,30.3,1,0,0,30.3,30.3,11.51,18.79,Express,12.99,2,Debit Card,No,,
ORD-101168,8/12/2023,CUST-04319,Returning,Central,Kansas,Online,Home & Garden,Furniture,170.6,2,0,0,341.2,341.2,170.6,170.6,Free Shipping,0,5,Apple Pay,No,,
ORD-101169,11/26/2022,CUST-01240,Loyal,East,Pennsylvania,In-Store,Toys,Outdoor Toys,35.14,1,0,0,35.14,35.14,15.81,19.33,Standard,4.99,4,Credit Card,No,,1
ORD-101170,7/25/2022,CUST-05511,New,North,Wisconsin,Online,Toys,Action Figures,167.84,2,0.05,16.78,335.68,318.9,151.06,167.84,Express,12.99,1,Gift Card,Yes,Defective,2
ORD-101171,8/30/2024,CUST-04399,Returning,North,North Dakota,In-Store,Clothing,Women's Tops,23.42,2,0.07,3.28,46.84,43.56,19.67,23.89,Overnight,24.99,1,Debit Card,No,,3
ORD-101172,4/15/2022,CUST-03987,Loyal,Central,Indiana,Mobile App,Books,Fiction,46.68,2,0,0,93.36,93.36,35.48,57.88,Standard,4.99,4,PayPal,No,,4
ORD-101173,2/16/2022,CUST-02127,Returning,Central,Kansas,In-Store,Food & Beverage,Coffee & Tea,63.44,2,0,0,126.88,126.88,69.78,57.1,Standard,4.99,6,Apple Pay,No,,
ORD-101174,2/26/2022,CUST-06191,Returning,West,Washington,Online,Clothing,Accessories,197.74,1,0.07,13.84,197.74,183.9,83.05,100.85,Free Shipping,0,5,Credit Card,No,,
ORD-101175,7/5/2024,CUST-05497,New,North,Minnesota,Online,Toys,Puzzles,81.49,1,0.05,4.07,81.49,77.42,36.67,40.75,Overnight,24.99,1,Credit Card,No,,
ORD-101176,2/2/2023,CUST-04149,Returning,West,Washington,Online,Home & Garden,Kitchen,369.42,2,0.07,51.72,738.84,687.12,369.42,317.7,Standard,4.99,3,Apple Pay,No,,5
ORD-101177,1/1/2024,CUST-07132,VIP,Central,Illinois,Online,Clothing,Jackets,188.82,4,0,0,755.28,755.28,317.22,438.06,Standard,4.99,4,Apple Pay,Yes,Defective,5
ORD-101178,1/10/2022,CUST-07281,VIP,South,Florida,Online,Food & Beverage,Snacks,24.34,2,0,0,48.68,48.68,26.77,21.91,Express,12.99,1,Gift Card,No,,3
ORD-101179,10/8/2022,CUST-04482,Returning,East,Connecticut,Online,Books,Self-Help,33.22,3,0.07,6.98,99.66,92.68,37.87,54.81,Standard,4.99,4,Credit Card,No,,
ORD-101180,5/26/2022,CUST-02893,Returning,East,Connecticut,Phone Order,Toys,Educational,137.86,4,0.07,38.6,551.44,512.84,248.15,264.69,Free Shipping,0,5,PayPal,No,,3
ORD-101181,7/20/2023,CUST-02001,Returning,East,Pennsylvania,In-Store,Food & Beverage,Organic,28.99,1,0,0,28.99,28.99,15.94,13.05,Express,12.99,1,Apple Pay,No,,3
ORD-101182,10/6/2024,CUST-03967,Returning,South,Florida,In-Store,Beauty,Skincare,38.55,1,0.07,2.7,38.55,35.85,15.42,20.43,Standard,4.99,6,PayPal,Yes,Better Price Found,3
ORD-101183,8/29/2023,CUST-04617,New,East,New Jersey,Online,Books,Children's,12.26,1,0,0,12.26,12.26,4.66,7.6,Standard,4.99,6,Debit Card,No,,
ORD-101184,9/11/2024,CUST-07359,VIP,North,Wisconsin,Online,Sports & Outdoors,Team Sports,103.92,1,0.15,15.59,103.92,88.33,49.88,38.45,Express,12.99,3,Credit Card,No,,4
ORD-101185,2/25/2024,CUST-02208,Returning,Central,Ohio,Online,Electronics,Smartphones,1166.87,1,0.07,81.68,1166.87,1085.19,723.46,361.73,Express,12.99,2,PayPal,No,,
ORD-101186,10/6/2022,CUST-03771,Loyal,West,Washington,Online,Electronics,Headphones,310.3,1,0.1,31.03,310.3,279.27,192.39,86.88,Overnight,24.99,1,Cash,No,,4
ORD-101187,6/2/2024,CUST-05287,Loyal,North,North Dakota,Mobile App,Food & Beverage,Beverages,79.51,2,0,0,159.02,159.02,87.46,71.56,Express,12.99,1,PayPal,Yes,Not as Described,5
ORD-101188,2/22/2022,CUST-04681,VIP,South,Louisiana,Online,Home & Garden,Garden Tools,268.85,1,0,0,268.85,268.85,134.43,134.42,Express,12.99,1,Credit Card,No,,4
ORD-101189,8/28/2024,CUST-01226,New,East,New Jersey,Online,Food & Beverage,Organic,23.08,2,0,0,46.16,46.16,25.39,20.77,Overnight,24.99,1,Debit Card,No,,5
ORD-101190,2/27/2023,CUST-07847,New,South,Florida,Mobile App,Home & Garden,Furniture,289.57,1,0.05,14.48,289.57,275.09,144.78,130.31,Free Shipping,0,8,Credit Card,No,,
ORD-101191,12/3/2022,CUST-04310,New,South,Louisiana,Mobile App,Electronics,Tablets,771.4,1,0,0,771.4,771.4,478.27,293.13,Free Shipping,0,9,Credit Card,No,,5
ORD-101192,1/2/2023,CUST-03180,Loyal,South,Alabama,Phone Order,Home & Garden,Furniture,126.93,1,0.1,12.69,126.93,114.24,63.47,50.77,Standard,4.99,6,Gift Card,Yes,Changed Mind,5
ORD-101193,3/19/2023,CUST-01269,Returning,South,Alabama,Mobile App,Clothing,Jackets,68.86,1,0,0,68.86,68.86,28.92,39.94,Standard,4.99,5,Credit Card,No,,
ORD-101194,4/4/2023,CUST-01043,VIP,South,Louisiana,Online,Clothing,Jackets,114.88,4,0,0,459.52,459.52,193,266.52,Free Shipping,0,9,Debit Card,No,,4
ORD-101195,10/28/2023,CUST-02476,New,South,Louisiana,Online,Clothing,Accessories,115.06,1,0.05,5.75,115.06,109.31,48.33,60.98,Free Shipping,0,9,Debit Card,No,,4
ORD-101196,5/29/2024,CUST-02361,Loyal,West,Nevada,In-Store,Electronics,Smartphones,741.2,1,0.1,74.12,741.2,667.08,459.54,207.54,Express,12.99,2,PayPal,No,,5
ORD-101197,7/16/2024,CUST-07172,Loyal,Central,Missouri,Online,Electronics,Cameras,565.97,3,0,0,1697.91,1697.91,1052.7,645.21,Free Shipping,0,9,Credit Card,No,,5
ORD-101198,4/6/2022,CUST-01266,Loyal,North,Michigan,Mobile App,Home & Garden,Kitchen,182.1,1,0.1,18.21,182.1,163.89,91.05,72.84,Standard,4.99,4,Cash,No,,
ORD-101199,5/22/2023,CUST-06340,New,North,Wisconsin,Online,Sports & Outdoors,Camping,367.27,1,0.05,18.36,367.27,348.91,176.29,172.62,Standard,4.99,5,Credit Card,No,,3
ORD-101200,3/10/2022,CUST-06110,New,Central,Kansas,Mobile App,Sports & Outdoors,Team Sports,107.29,2,0,0,214.58,214.58,103,111.58,Free Shipping,0,8,Apple Pay,No,,4
ORD-101201,9/28/2022,CUST-02034,VIP,North,Michigan,In-Store,Electronics,Cameras,1089.56,2,0.15,326.87,2179.12,1852.25,1351.05,501.2,Standard,4.99,5,PayPal,No,,2
ORD-101202,10/4/2023,CUST-03531,New,North,Wisconsin,Online,Home & Garden,Furniture,361.03,1,0,0,361.03,361.03,180.51,180.52,Express,12.99,3,Debit Card,Yes,Wrong Size,5
ORD-101203,7/6/2024,CUST-04945,New,North,Montana,Online,Beauty,Wellness,50.95,2,0,0,101.9,101.9,40.76,61.14,Standard,4.99,4,Debit Card,No,,4
ORD-101204,3/27/2024,CUST-07278,Returning,North,Wisconsin,In-Store,Books,Children's,17.59,1,0.07,1.23,17.59,16.36,6.68,9.68,Express,12.99,1,Apple Pay,No,,5
ORD-101205,5/6/2022,CUST-01770,Returning,North,Minnesota,Online,Sports & Outdoors,Camping,140.12,2,0,0,280.24,280.24,134.52,145.72,Standard,4.99,4,Credit Card,No,,
ORD-101206,11/25/2024,CUST-06672,Returning,Central,Missouri,In-Store,Toys,Educational,151.6,3,0,0,454.8,454.8,204.66,250.14,Standard,4.99,5,Credit Card,No,,5
ORD-101207,10/21/2023,CUST-06194,Returning,South,Texas,Online,Clothing,Accessories,85.7,2,0.07,12,171.4,159.4,71.99,87.41,Express,12.99,2,Debit Card,No,,4
ORD-101208,7/15/2022,CUST-03252,Loyal,North,Wisconsin,Online,Beauty,Wellness,16.3,1,0.1,1.63,16.3,14.67,6.52,8.15,Free Shipping,0,9,PayPal,No,,4
ORD-101209,12/18/2022,CUST-04259,New,West,Nevada,Online,Food & Beverage,Supplements,41.16,2,0.05,4.12,82.32,78.2,45.28,32.92,Express,12.99,3,PayPal,No,,5
ORD-101210,6/14/2022,CUST-02502,New,Central,Ohio,Online,Toys,Board Games,78.94,2,0.05,7.89,157.88,149.99,71.05,78.94,Standard,4.99,6,Apple Pay,No,,5
ORD-101211,4/22/2024,CUST-03012,VIP,East,Pennsylvania,In-Store,Sports & Outdoors,Water Sports,416.86,1,0.15,62.53,416.86,354.33,200.09,154.24,Free Shipping,0,10,Credit Card,No,,
ORD-101212,5/5/2024,CUST-03807,New,West,California,Online,Toys,Board Games,167.83,1,0.05,8.39,167.83,159.44,75.52,83.92,Free Shipping,0,10,Debit Card,No,,
ORD-101213,3/22/2022,CUST-07250,Returning,Central,Illinois,Online,Electronics,Smartphones,300.98,2,0,0,601.96,601.96,373.22,228.74,Standard,4.99,7,PayPal,No,,2
ORD-101214,1/12/2022,CUST-04278,New,North,Montana,Online,Electronics,Headphones,188.61,2,0.05,18.86,377.22,358.36,233.88,124.48,Standard,4.99,4,Debit Card,No,,4
ORD-101215,3/24/2023,CUST-04642,New,North,Montana,Online,Beauty,Skincare,100.87,2,0.05,10.09,201.74,191.65,80.7,110.95,Express,12.99,2,Debit Card,No,,
ORD-101216,1/26/2022,CUST-03261,Loyal,North,North Dakota,Online,Books,Educational,45.79,1,0.1,4.58,45.79,41.21,17.4,23.81,Standard,4.99,6,Cash,No,,
ORD-101217,12/7/2024,CUST-06109,New,North,North Dakota,Mobile App,Clothing,Jackets,195.31,3,0.05,29.3,585.93,556.63,246.09,310.54,Standard,4.99,3,Credit Card,No,,5
ORD-101218,6/22/2024,CUST-02381,New,West,Arizona,In-Store,Electronics,Laptops,408.78,1,0,0,408.78,408.78,253.44,155.34,Standard,4.99,6,Credit Card,No,,
ORD-101219,7/5/2023,CUST-01088,New,East,Pennsylvania,In-Store,Beauty,Fragrance,28.2,3,0.05,4.23,84.6,80.37,33.84,46.53,Express,12.99,2,Debit Card,No,,
ORD-101220,3/26/2022,CUST-01026,New,South,Florida,In-Store,Books,Children's,33.01,1,0.05,1.65,33.01,31.36,12.54,18.82,Overnight,24.99,1,PayPal,No,,5
ORD-101221,3/11/2024,CUST-04907,New,East,Connecticut,In-Store,Books,Non-Fiction,30.4,1,0.05,1.52,30.4,28.88,11.55,17.33,Free Shipping,0,6,Apple Pay,No,,5
ORD-101222,7/22/2024,CUST-07907,New,South,Alabama,Online,Books,Educational,35.37,3,0.05,5.31,106.11,100.8,40.32,60.48,Free Shipping,0,8,PayPal,No,,4
ORD-101223,5/18/2022,CUST-01489,Returning,North,Montana,Online,Beauty,Hair Care,26.4,1,0.07,1.85,26.4,24.55,10.56,13.99,Standard,4.99,7,Debit Card,No,,
ORD-101224,3/25/2022,CUST-01272,Returning,West,California,Online,Food & Beverage,Beverages,30.3,1,0.07,2.12,30.3,28.18,16.67,11.51,Free Shipping,0,5,Credit Card,No,,4
ORD-101225,3/22/2024,CUST-05489,Loyal,South,Texas,Mobile App,Food & Beverage,Organic,74.97,1,0,0,74.97,74.97,41.23,33.74,Free Shipping,0,9,Debit Card,No,,5
ORD-101226,2/3/2022,CUST-07770,Returning,Central,Missouri,Online,Food & Beverage,Beverages,8.49,1,0,0,8.49,8.49,4.67,3.82,Express,12.99,3,Debit Card,No,,5
ORD-101227,10/28/2024,CUST-06216,Loyal,North,Michigan,Mobile App,Food & Beverage,Organic,27.69,1,0.1,2.77,27.69,24.92,15.23,9.69,Free Shipping,0,10,PayPal,No,,
ORD-101228,6/9/2022,CUST-07250,New,North,North Dakota,Online,Toys,Educational,43.44,4,0.05,8.69,173.76,165.07,78.19,86.88,Standard,4.99,7,Credit Card,No,,5
ORD-101229,11/8/2024,CUST-03644,Returning,Central,Kansas,Mobile App,Toys,Action Figures,193.59,2,0.07,27.1,387.18,360.08,174.23,185.85,Express,12.99,3,Debit Card,No,,
ORD-101230,9/23/2023,CUST-06627,Loyal,West,Arizona,Online,Books,Non-Fiction,48.04,1,0.1,4.8,48.04,43.24,18.26,24.98,Express,12.99,2,Credit Card,No,,
ORD-101231,2/9/2022,CUST-02471,New,East,Connecticut,In-Store,Clothing,Footwear,26.74,1,0.05,1.34,26.74,25.4,11.23,14.17,Standard,4.99,7,Debit Card,No,,5
ORD-101232,4/21/2023,CUST-06936,Loyal,North,Wisconsin,Mobile App,Books,Non-Fiction,30.62,1,0.1,3.06,30.62,27.56,11.64,15.92,Standard,4.99,5,PayPal,No,,4
ORD-101233,8/22/2022,CUST-06920,New,Central,Illinois,Online,Beauty,Wellness,82.39,4,0.05,16.48,329.56,313.08,131.82,181.26,Free Shipping,0,5,PayPal,No,,
ORD-101234,9/1/2024,CUST-05203,Loyal,South,Alabama,In-Store,Electronics,Cameras,836.37,1,0.1,83.64,836.37,752.73,518.55,234.18,Standard,4.99,6,Credit Card,No,,4
ORD-101235,12/6/2022,CUST-03672,Loyal,Central,Ohio,In-Store,Books,Children's,39.59,1,0.1,3.96,39.59,35.63,15.04,20.59,Free Shipping,0,6,PayPal,No,,5
ORD-101236,8/14/2024,CUST-05913,Returning,North,North Dakota,In-Store,Books,Fiction,45.14,1,0,0,45.14,45.14,17.15,27.99,Standard,4.99,7,Debit Card,No,,3
ORD-101237,10/1/2022,CUST-04451,Loyal,Central,Illinois,In-Store,Electronics,Smartphones,293.26,4,0,0,1173.04,1173.04,727.28,445.76,Free Shipping,0,7,PayPal,No,,4
ORD-101238,11/16/2023,CUST-06388,New,North,Minnesota,Online,Food & Beverage,Organic,15.69,1,0.05,0.78,15.69,14.91,8.63,6.28,Overnight,24.99,1,PayPal,No,,4
ORD-101239,1/16/2024,CUST-06768,Returning,South,Louisiana,Mobile App,Sports & Outdoors,Fitness,49.98,2,0.07,7,99.96,92.96,47.98,44.98,Free Shipping,0,8,Debit Card,No,,
ORD-101240,10/14/2023,CUST-01648,Returning,North,Michigan,Online,Home & Garden,Bedding,425.94,3,0.07,89.45,1277.82,1188.37,638.91,549.46,Express,12.99,2,PayPal,No,,1
ORD-101241,7/12/2023,CUST-06835,Returning,East,Connecticut,In-Store,Home & Garden,Furniture,252.03,1,0,0,252.03,252.03,126.02,126.01,Standard,4.99,6,Debit Card,No,,4
ORD-101242,12/19/2024,CUST-06460,Loyal,North,Wisconsin,Online,Home & Garden,Lighting,544.94,1,0,0,544.94,544.94,272.47,272.47,Free Shipping,0,9,Credit Card,No,,4
ORD-101243,9/21/2022,CUST-02449,VIP,West,Nevada,Online,Electronics,Headphones,286.42,1,0.15,42.96,286.42,243.46,177.58,65.88,Express,12.99,3,Debit Card,No,,5
ORD-101244,5/23/2023,CUST-04694,Returning,Central,Missouri,Mobile App,Sports & Outdoors,Cycling,284.63,1,0.07,19.92,284.63,264.71,136.62,128.09,Overnight,24.99,1,Debit Card,Yes,Defective,
ORD-101245,12/7/2024,CUST-07262,Returning,Central,Ohio,Online,Food & Beverage,Supplements,49.95,1,0,0,49.95,49.95,27.47,22.48,Standard,4.99,3,Credit Card,Yes,Defective,4
ORD-101246,8/13/2024,CUST-01276,Loyal,Central,Illinois,Phone Order,Toys,Board Games,175.81,2,0.1,35.16,351.62,316.46,158.23,158.23,Standard,4.99,4,Credit Card,No,,
ORD-101247,10/12/2024,CUST-07822,Returning,Central,Missouri,Online,Beauty,Makeup,83.84,1,0.07,5.87,83.84,77.97,33.54,44.43,Express,12.99,2,Debit Card,No,,4
ORD-101248,11/6/2022,CUST-04507,VIP,South,Georgia,Mobile App,Electronics,Smartphones,810.78,3,0.15,364.85,2432.34,2067.49,1508.05,559.44,Free Shipping,0,5,Credit Card,No,,4
ORD-101249,1/28/2024,CUST-04674,New,South,Texas,Online,Toys,Puzzles,128.12,1,0.05,6.41,128.12,121.71,57.65,64.06,Free Shipping,0,7,PayPal,No,,4
ORD-101250,5/23/2023,CUST-04949,VIP,East,New York,In-Store,Books,Children's,35.73,1,0.15,5.36,35.73,30.37,13.58,16.79,Overnight,24.99,1,Credit Card,Yes,Changed Mind,3
ORD-101251,12/18/2023,CUST-07826,New,North,Montana,Mobile App,Electronics,Headphones,827.51,3,0.05,124.13,2482.53,2358.4,1539.17,819.23,Overnight,24.99,1,Credit Card,Yes,Wrong Size,3
ORD-101252,9/3/2023,CUST-05041,Returning,East,New Jersey,Mobile App,Home & Garden,Bedding,270.12,1,0.07,18.91,270.12,251.21,135.06,116.15,Free Shipping,0,5,Credit Card,No,,
ORD-101253,1/11/2022,CUST-06636,Loyal,East,New York,Mobile App,Food & Beverage,Organic,46.79,2,0,0,93.58,93.58,51.47,42.11,Express,12.99,3,Debit Card,No,,
ORD-101254,12/12/2023,CUST-03900,Loyal,West,Washington,Phone Order,Electronics,Tablets,686.09,1,0.1,68.61,686.09,617.48,425.38,192.1,Express,12.99,2,Credit Card,Yes,Defective,5
ORD-101255,3/14/2024,CUST-01414,Returning,Central,Illinois,Mobile App,Beauty,Makeup,41.35,2,0.07,5.79,82.7,76.91,33.08,43.83,Express,12.99,1,Credit Card,No,,4
ORD-101256,7/20/2023,CUST-05821,Returning,Central,Kansas,Online,Electronics,Smartphones,528.26,2,0.07,73.96,1056.52,982.56,655.04,327.52,Overnight,24.99,1,Credit Card,No,,
ORD-101257,3/28/2024,CUST-03768,Returning,West,Arizona,In-Store,Books,Fiction,11.79,4,0,0,47.16,47.16,17.92,29.24,Express,12.99,2,Credit Card,No,,5
ORD-101258,5/5/2024,CUST-05155,New,North,Wisconsin,In-Store,Home & Garden,Kitchen,541.99,2,0.05,54.2,1083.98,1029.78,541.99,487.79,Standard,4.99,7,Debit Card,No,,5
